epoch,experiment,total_epochs,neurons,batch_size,lag,direct_features,nearby_counties,nearby_features,run,train_rmse,test_rmse
71,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.365681370463813,27.802698468080465
72,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.35358438244877,27.800135301774546
73,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.356142415124207,27.8829957195862
74,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.379744193208015,27.860778219948372
75,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.348808550603572,28.059482414517365
76,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.37848715739481,28.112548265223182
77,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.366651777857571,28.289371594767836
78,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.395393327753608,28.173151064365978
79,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.37138708091109,28.160158707705822
80,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.38769355524816,28.47614322612073
81,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.342340508348636,28.09365705978135
82,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.349939166929135,28.30209952354568
83,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.43029735044444,28.690652289489503
84,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.397730682271874,28.69801521309356
85,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.359201104453588,28.53364712869781
86,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.379124352576206,28.504867831599945
87,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.388011522090006,28.57088269117295
88,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.343367343172268,28.527721210064467
89,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.403382263799724,28.64102675627119
90,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.386957323652275,28.460514941287336
91,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.30180366677278,28.253330165851974
92,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.348553606399289,28.58947960130009
93,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.255322937975533,28.21882376108562
94,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.298802144226133,28.39652859918395
95,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.376075540698517,28.484958825036873
96,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.220275526801114,28.378649053714927
97,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.248714958698795,28.360044441403733
98,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.294147914336069,28.464250330387213
99,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.281312297761607,28.129366036371326
100,epochs_100_neurons_5_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,5,1,2,meteor,close,windproject,4,15.366240405837233,28.452602670742912
1,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,17.226048960215174,30.535075399933767
2,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.9675341793655,30.678007698013786
3,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.99145387041128,30.84552637734702
4,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.840708379940587,30.27940849201745
5,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.794327603173866,29.68100972660873
6,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.56818702116285,29.04730167104607
7,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.509602212005287,28.493073072485064
8,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.28997310998048,27.959425336825763
9,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.118081098416216,27.72211566569436
10,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.055322479874604,27.576141067721963
11,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,16.040572880110766,27.52293502640431
12,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.933144032968695,27.24069879757977
13,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.997321972333484,27.27024988895185
14,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.866924090068126,26.874567946158304
15,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.76138431304287,26.549728996279025
16,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.838931301186912,26.448325886662644
17,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.800748171562578,26.379458350420073
18,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.8288606925369,26.471141458440016
19,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.774619099049675,26.342297936804677
20,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.735007954549598,26.29235688100487
21,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.821020521252017,26.42466024275045
22,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.689156213626893,25.922317110681128
23,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.776140120859425,25.909743932107855
24,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.661366765646045,25.662914027523843
25,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.552807484908392,25.467774767377566
26,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.624881155601035,25.83424286137905
27,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.532524056499398,26.06472036628172
28,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.607954065308805,26.53492784358844
29,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.537717382750142,26.43153807471106
30,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.463097553925609,26.905761613900147
31,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.640070269883811,26.88840906592464
32,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.420388930595932,27.025868314607877
33,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.37837689349431,26.79427925776972
34,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.35953502703874,26.78679171816925
35,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.522677941515902,27.352176409198087
36,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.391307965480685,27.098045092357825
37,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.240647085725026,27.055795726378182
38,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.275828702562356,26.557316873652354
39,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.264036260392306,26.997209317718948
40,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.239144300319222,27.045209169002188
41,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.209640316301027,26.923578349712844
42,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.189140228139292,27.221904547497765
43,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.202521457051056,27.613510250452624
44,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.104955798443868,27.3864599012483
45,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.075074730102607,27.900349019687877
46,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.020689959830207,27.56000020701644
47,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.01685481062066,27.76798554878129
48,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.113623813752813,27.72908111344735
49,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.994968291637207,27.351235825888534
50,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,15.02210128268955,27.47616459138721
51,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.862312307014385,27.16568282980041
52,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.96129276691453,27.615603856181735
53,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.859131391365066,26.625094269806226
54,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.929932557237699,27.534302098317852
55,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.82592024636847,26.59026574011444
56,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.75125725343096,27.537036400810493
57,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.713375747494108,26.305710849134694
58,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.71186430055116,29.044412835798852
59,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.696549823310942,27.269455246437893
60,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.66875805247598,25.9603904421716
61,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.54153836059681,26.527078166954194
62,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.500637597102857,26.069703719551487
63,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.491236360946527,27.046351720423374
64,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.431354697863078,25.937039302260786
65,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.537150319973431,26.45569637215437
66,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.448906494158829,26.84299210463676
67,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.486419476923654,28.438720478658773
68,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.493313839832664,28.70191824156397
69,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.499291465854167,27.66284375509973
70,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.526232830428107,27.026330874538342
71,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.484695539815235,28.33652056212373
72,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.455653852710734,26.660032874444557
73,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.399134270792928,26.737604878049606
74,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.527103301030323,27.82077693355555
75,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.307807816644539,28.260168370343667
76,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.392076094369946,27.066857619968406
77,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.350596642889805,26.85607014188111
78,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.30446456983502,27.106136117241487
79,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.320515396798987,26.310961810093474
80,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.474024444680474,26.88671296346621
81,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.506955522589537,27.54193820264456
82,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.455634522719082,28.591861687747837
83,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.257673760670222,26.32691052919716
84,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.394649375152706,25.42832871416089
85,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.335213501106518,26.48598269654443
86,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.196947518822176,26.070973520206515
87,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.193425556986439,27.66664986164789
88,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.30323463276994,25.714484344093837
89,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.4284318197674,28.209992492036214
90,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.477348257001527,26.992200481164303
91,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.495642614608936,30.095491466080265
92,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.303966720899576,29.836321010199928
93,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.265459516511864,26.747329899772744
94,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.226872991851346,27.156320187817613
95,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.182980991882534,27.10162824139079
96,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.2273811936569,27.243989007697067
97,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.370415625258493,31.667845066840204
98,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.237241813287886,27.574559417695532
99,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.200368211678073,28.27888063297381
100,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,0,14.25814542857768,27.39549758689705
1,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,17.103716086444248,31.063522772641424
2,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.76591356438256,29.85961200499165
3,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.593420371132527,29.526796725264
4,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.253752023831698,28.360013706257934
5,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.276151005965332,28.26563703890411
6,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.276822204537726,28.10578493194992
7,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.213568532397392,27.786082475450517
8,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.237718375122462,27.75758511659287
9,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.36983643143993,28.01320859377435
10,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.282045206913992,27.814628917269765
11,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,16.043553600243506,27.02999149163487
12,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.95368048461668,26.90973291634971
13,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.911900419429285,26.61073121307175
14,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.911956490605615,26.68935843128705
15,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.835676521519272,26.452111793399787
16,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.825210993348772,26.41851975860537
17,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.758423838226138,26.218400701600594
18,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.693884429241962,26.07332221702769
19,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.760927212873339,26.12591707032397
20,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.830579248708467,26.210915520198842
21,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.794042460169775,26.03281002704173
22,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.682592843190566,25.65998440201889
23,epochs_100_neurons_20_batchsize_1_lag_2_directfeatures_meteor_nearcounties_close_nearfeatures_windproject,100,20,1,2,meteor,close,windproject,1,15.740170518400312,25.651304876158825
